0.1,0.215,0.055
0.4,0.215,0.055
0.1,0.225,0.055
0.4,0.225,0.055
0.09,0.235,0.055
0.41,0.235,0.055
0.09,0.245,0.055
0.41,0.245,0.055
0.09,0.255,0.055
0.41,0.255,0.055
0.09,0.265,0.055
0.41,0.265,0.055
0.1,0.275,0.055
0.4,0.275,0.055
0.1,0.285,0.055
0.4,0.285,0.055
0.1,0.295,0.055
0.4,0.295,0.055
0.1,0.305,0.055
0.4,0.305,0.055
0.11,0.315,0.055
0.39,0.315,0.055
0.11,0.325,0.055
0.39,0.325,0.055
0.12,0.335,0.055
0.38,0.335,0.055
0.13,0.345,0.055
0.37,0.345,0.055
0.13,0.355,0.055
0.37,0.355,0.055
0.14,0.365,0.055
0.36,0.365,0.055
0.16,0.375,0.055
0.34,0.375,0.055
0.17,0.385,0.055
0.33,0.385,0.055
0.19,0.395,0.055
0.31,0.395,0.055
0.23,0.405,0.055
0.27,0.405,0.055
0.22,0.085,0.065
0.28,0.085,0.065
0.18,0.095,0.065
0.32,0.095,0.065
0.16,0.105,0.065
0.34,0.105,0.065
0.15,0.115,0.065
0.35,0.115,0.065
0.14,0.125,0.065
0.36,0.125,0.065
0.13,0.135,0.065
0.37,0.135,0.065
0.12,0.145,0.065
0.38,0.145,0.065
0.11,0.155,0.065
0.39,0.155,0.065
0.1,0.165,0.065
0.4,0.165,0.065
0.1,0.175,0.065
0.4,0.175,0.065
0.09,0.185,0.065
0.41,0.185,0.065
0.09,0.195,0.065
0.41,0.195,0.065
0.09,0.205,0.065
0.41,0.205,0.065
0.09,0.215,0.065
0.41,0.215,0.065
0.08,0.225,0.065
0.42,0.225,0.065
0.08,0.235,0.065
0.42,0.235,0.065
0.08,0.245,0.065
0.42,0.245,0.065
0.08,0.255,0.065
0.42,0.255,0.065
0.08,0.265,0.065
0.42,0.265,0.065
0.08,0.275,0.065
0.42,0.275,0.065
0.09,0.285,0.065
0.41,0.285,0.065
0.09,0.295,0.065
0.41,0.295,0.065
0.09,0.305,0.065
0.41,0.305,0.065
0.09,0.315,0.065
0.41,0.315,0.065
0.1,0.325,0.065
0.4,0.325,0.065
0.1,0.335,0.065
0.4,0.335,0.065
0.11,0.345,0.065
0.39,0.345,0.065
0.12,0.355,0.065
0.38,0.355,0.065
0.13,0.365,0.065
0.37,0.365,0.065
0.14,0.375,0.065
0.36,0.375,0.065
0.15,0.385,0.065
0.35,0.385,0.065
0.16,0.395,0.065
0.34,0.395,0.065
0.18,0.405,0.065
0.32,0.405,0.065
0.22,0.415,0.065
0.28,0.415,0.065
0.21,0.075,0.075
0.29,0.075,0.075
0.18,0.085,0.075
0.32,0.085,0.075
0.16,0.095,0.075
0.34,0.095,0.075
0.15,0.105,0.075
0.35,0.105,0.075
0.13,0.115,0.075
0.37,0.115,0.075
0.12,0.125,0.075
0.38,0.125,0.075
0.11,0.135,0.075
0.39,0.135,0.075
0.11,0.145,0.075
0.39,0.145,0.075
0.1,0.155,0.075
0.4,0.155,0.075
0.09,0.165,0.075
0.41,0.165,0.075
0.09,0.175,0.075
0.41,0.175,0.075
0.08,0.185,0.075
0.42,0.185,0.075
0.08,0.195,0.075
0.42,0.195,0.075
0.08,0.205,0.075
0.42,0.205,0.075
0.07,0.215,0.075
0.43,0.215,0.075
0.07,0.225,0.075
0.43,0.225,0.075
0.07,0.235,0.075
0.43,0.235,0.075
0.07,0.245,0.075
0.43,0.245,0.075
0.07,0.255,0.075
0.43,0.255,0.075
0.07,0.265,0.075
0.43,0.265,0.075
0.07,0.275,0.075
0.43,0.275,0.075
0.07,0.285,0.075
0.43,0.285,0.075
0.08,0.295,0.075
0.42,0.295,0.075
0.08,0.305,0.075
0.42,0.305,0.075
0.08,0.315,0.075
0.42,0.315,0.075
0.09,0.325,0.075
0.41,0.325,0.075
0.09,0.335,0.075
0.41,0.335,0.075
0.1,0.345,0.075
0.4,0.345,0.075
0.11,0.355,0.075
0.39,0.355,0.075
0.11,0.365,0.075
0.39,0.365,0.075
0.12,0.375,0.075
0.38,0.375,0.075
0.13,0.385,0.075
0.37,0.385,0.075
0.15,0.395,0.075
0.35,0.395,0.075
0.16,0.405,0.075
0.34,0.405,0.075
0.18,0.415,0.075
0.32,0.415,0.075
0.21,0.425,0.075
0.29,0.425,0.075
0.22,0.065,0.085
0.28,0.065,0.085
0.18,0.075,0.085
0.32,0.075,0.085
0.16,0.085,0.085
0.34,0.085,0.085
0.14,0.095,0.085
0.36,0.095,0.085
0.13,0.105,0.085
0.37,0.105,0.085
0.12,0.115,0.085
0.38,0.115,0.085
0.11,0.125,0.085
0.39,0.125,0.085
0.1,0.135,0.085
0.4,0.135,0.085
0.09,0.145,0.085
0.41,0.145,0.085
0.09,0.155,0.085
0.41,0.155,0.085
0.08,0.165,0.085
0.42,0.165,0.085
0.08,0.175,0.085
0.42,0.175,0.085
0.07,0.185,0.085
0.43,0.185,0.085
0.07,0.195,0.085
0.43,0.195,0.085
0.07,0.205,0.085
0.43,0.205,0.085
0.07,0.215,0.085
0.43,0.215,0.085
0.06,0.225,0.085
0.44,0.225,0.085
0.06,0.235,0.085
0.44,0.235,0.085
0.06,0.245,0.085
0.44,0.245,0.085
0.06,0.255,0.085
0.44,0.255,0.085
0.06,0.265,0.085
0.44,0.265,0.085
0.06,0.275,0.085
0.44,0.275,0.085
0.07,0.285,0.085
0.43,0.285,0.085
0.07,0.295,0.085
0.43,0.295,0.085
0.07,0.305,0.085
0.43,0.305,0.085
0.07,0.315,0.085
0.43,0.315,0.085
0.08,0.325,0.085
0.42,0.325,0.085
0.08,0.335,0.085
0.42,0.335,0.085
0.09,0.345,0.085
0.41,0.345,0.085
0.09,0.355,0.085
0.41,0.355,0.085
0.1,0.365,0.085
0.4,0.365,0.085
0.11,0.375,0.085
0.39,0.375,0.085
0.12,0.385,0.085
0.38,0.385,0.085
0.13,0.395,0.085
0.37,0.395,0.085
0.14,0.405,0.085
0.36,0.405,0.085
0.16,0.415,0.085
0.34,0.415,0.085
0.18,0.425,0.085
0.32,0.425,0.085
0.22,0.435,0.085
0.28,0.435,0.085
0.23,0.055,0.095
0.27,0.055,0.095
0.18,0.065,0.095
0.32,0.065,0.095
0.16,0.075,0.095
0.34,0.075,0.095
0.14,0.085,0.095
0.36,0.085,0.095
0.13,0.095,0.095
0.37,0.095,0.095
0.12,0.105,0.095
0.38,0.105,0.095
0.11,0.115,0.095
0.39,0.115,0.095
0.1,0.125,0.095
0.4,0.125,0.095
0.09,0.135,0.095
0.41,0.135,0.095
0.08,0.145,0.095
0.42,0.145,0.095
0.08,0.155,0.095
0.42,0.155,0.095
0.07,0.165,0.095
0.43,0.165,0.095
0.07,0.175,0.095
0.43,0.175,0.095
0.06,0.185,0.095
0.44,0.185,0.095
0.06,0.195,0.095
0.44,0.195,0.095
0.06,0.205,0.095
0.44,0.205,0.095
0.06,0.215,0.095
0.44,0.215,0.095
0.06,0.225,0.095
0.44,0.225,0.095
0.05,0.235,0.095
0.45,0.235,0.095
0.05,0.245,0.095
0.45,0.245,0.095
0.05,0.255,0.095
0.45,0.255,0.095
0.05,0.265,0.095
0.45,0.265,0.095
0.06,0.275,0.095
0.44,0.275,0.095
0.06,0.285,0.095
0.44,0.285,0.095
0.06,0.295,0.095
0.44,0.295,0.095
0.06,0.305,0.095
0.44,0.305,0.095
0.06,0.315,0.095
0.44,0.315,0.095
0.07,0.325,0.095
0.43,0.325,0.095
0.07,0.335,0.095
0.43,0.335,0.095
0.08,0.345,0.095
0.42,0.345,0.095
0.08,0.355,0.095
0.42,0.355,0.095
0.09,0.365,0.095
0.41,0.365,0.095
0.1,0.375,0.095
0.4,0.375,0.095
0.11,0.385,0.095
0.39,0.385,0.095
0.12,0.395,0.095
0.38,0.395,0.095
0.13,0.405,0.095
0.37,0.405,0.095
0.14,0.415,0.095
0.36,0.415,0.095
0.16,0.425,0.095
0.34,0.425,0.095
0.18,0.435,0.095
0.32,0.435,0.095
0.23,0.445,0.095
0.27,0.445,0.095
0.19,0.055,0.105
0.31,0.055,0.105
0.16,0.065,0.105
0.34,0.065,0.105
0.15,0.075,0.105
0.35,0.075,0.105
0.13,0.085,0.105
0.37,0.085,0.105
0.12,0.095,0.105
0.38,0.095,0.105
0.11,0.105,0.105
0.39,0.105,0.105
0.1,0.115,0.105
0.4,0.115,0.105
0.09,0.125,0.105
0.41,0.125,0.105
0.08,0.135,0.105
0.42,0.135,0.105
0.08,0.145,0.105
0.42,0.145,0.105
0.07,0.155,0.105
0.43,0.155,0.105
0.06,0.165,0.105
0.44,0.165,0.105
0.06,0.175,0.105
0.44,0.175,0.105
0.06,0.185,0.105
0.44,0.185,0.105
0.05,0.195,0.105
0.45,0.195,0.105
0.05,0.205,0.105
0.45,0.205,0.105
0.05,0.215,0.105
0.45,0.215,0.105
0.05,0.225,0.105
0.45,0.225,0.105
0.05,0.235,0.105
0.45,0.235,0.105
0.05,0.245,0.105
0.45,0.245,0.105
0.05,0.255,0.105
0.45,0.255,0.105
0.05,0.265,0.105
0.45,0.265,0.105
0.05,0.275,0.105
0.45,0.275,0.105
0.05,0.285,0.105
0.45,0.285,0.105
0.05,0.295,0.105
0.45,0.295,0.105
0.05,0.305,0.105
0.45,0.305,0.105
0.06,0.315,0.105
0.44,0.315,0.105
0.06,0.325,0.105
0.44,0.325,0.105
0.06,0.335,0.105
0.44,0.335,0.105
0.07,0.345,0.105
0.43,0.345,0.105
0.08,0.355,0.105
0.42,0.355,0.105
0.08,0.365,0.105
0.42,0.365,0.105
0.09,0.375,0.105
0.41,0.375,0.105
0.1,0.385,0.105
0.4,0.385,0.105
0.11,0.395,0.105
0.39,0.395,0.105
0.12,0.405,0.105
0.38,0.405,0.105
0.13,0.415,0.105
0.37,0.415,0.105
0.15,0.425,0.105
0.35,0.425,0.105
0.16,0.435,0.105
0.34,0.435,0.105
0.19,0.445,0.105
0.31,0.445,0.105
0.2,0.045,0.115
0.3,0.045,0.115
0.17,0.055,0.115
0.33,0.055,0.115
0.15,0.065,0.115
0.35,0.065,0.115
0.13,0.075,0.115
0.37,0.075,0.115
0.12,0.085,0.115
0.38,0.085,0.115
0.11,0.095,0.115
0.39,0.095,0.115
0.1,0.105,0.115
0.4,0.105,0.115
0.09,0.115,0.115
0.41,0.115,0.115
0.08,0.125,0.115
0.42,0.125,0.115
0.07,0.135,0.115
0.43,0.135,0.115
0.07,0.145,0.115
0.43,0.145,0.115
0.06,0.155,0.115
0.44,0.155,0.115
0.06,0.165,0.115
0.44,0.165,0.115
0.05,0.175,0.115
0.45,0.175,0.115
0.05,0.185,0.115
0.45,0.185,0.115
0.05,0.195,0.115
0.45,0.195,0.115
0.04,0.205,0.115
0.46,0.205,0.115
0.04,0.215,0.115
0.46,0.215,0.115
0.04,0.225,0.115
0.46,0.225,0.115
0.04,0.235,0.115
0.46,0.235,0.115
0.04,0.245,0.115
0.46,0.245,0.115
0.04,0.255,0.115
0.46,0.255,0.115
0.04,0.265,0.115
0.46,0.265,0.115
0.04,0.275,0.115
0.46,0.275,0.115
0.04,0.285,0.115
0.46,0.285,0.115
0.04,0.295,0.115
0.46,0.295,0.115
0.05,0.305,0.115
0.45,0.305,0.115
0.05,0.315,0.115
0.45,0.315,0.115
0.05,0.325,0.115
0.45,0.325,0.115
0.06,0.335,0.115
0.44,0.335,0.115
0.06,0.345,0.115
0.44,0.345,0.115
0.07,0.355,0.115
0.43,0.355,0.115
0.07,0.365,0.115
0.43,0.365,0.115
0.08,0.375,0.115
0.42,0.375,0.115
0.09,0.385,0.115
0.41,0.385,0.115
0.1,0.395,0.115
0.4,0.395,0.115
0.11,0.405,0.115
0.39,0.405,0.115
0.12,0.415,0.115
0.38,0.415,0.115
0.13,0.425,0.115
0.37,0.425,0.115
0.15,0.435,0.115
0.35,0.435,0.115
0.17,0.445,0.115
0.33,0.445,0.115
0.2,0.455,0.115
0.3,0.455,0.115
0.22,0.035,0.125
0.28,0.035,0.125
0.18,0.045,0.125
0.32,0.045,0.125
0.16,0.055,0.125
0.34,0.055,0.125
0.14,0.065,0.125
0.36,0.065,0.125
0.12,0.075,0.125
0.38,0.075,0.125
0.11,0.085,0.125
0.39,0.085,0.125
0.1,0.095,0.125
0.4,0.095,0.125
0.09,0.105,0.125
0.41,0.105,0.125
0.08,0.115,0.125
0.42,0.115,0.125
0.07,0.125,0.125
0.43,0.125,0.125
0.07,0.135,0.125
0.43,0.135,0.125
0.06,0.145,0.125
0.44,0.145,0.125
0.06,0.155,0.125
0.44,0.155,0.125
0.05,0.165,0.125
0.45,0.165,0.125
0.05,0.175,0.125
0.45,0.175,0.125
0.04,0.185,0.125
0.46,0.185,0.125
0.04,0.195,0.125
0.46,0.195,0.125
0.04,0.205,0.125
0.46,0.205,0.125
0.04,0.215,0.125
0.46,0.215,0.125
0.03,0.225,0.125
0.47,0.225,0.125
0.03,0.235,0.125
0.47,0.235,0.125
0.03,0.245,0.125
0.47,0.245,0.125
0.03,0.255,0.125
0.47,0.255,0.125
0.03,0.265,0.125
0.47,0.265,0.125
0.03,0.275,0.125
0.47,0.275,0.125
0.04,0.285,0.125
0.46,0.285,0.125
0.04,0.295,0.125
0.46,0.295,0.125
0.04,0.305,0.125
0.46,0.305,0.125
0.04,0.315,0.125
0.46,0.315,0.125
0.05,0.325,0.125
0.45,0.325,0.125
0.05,0.335,0.125
0.45,0.335,0.125
0.06,0.345,0.125
0.44,0.345,0.125
0.06,0.355,0.125
0.44,0.355,0.125
0.07,0.365,0.125
0.43,0.365,0.125
0.07,0.375,0.125
0.43,0.375,0.125
0.08,0.385,0.125
0.42,0.385,0.125
0.09,0.395,0.125
0.41,0.395,0.125
0.1,0.405,0.125
0.4,0.405,0.125
0.11,0.415,0.125
0.39,0.415,0.125
0.12,0.425,0.125
0.38,0.425,0.125
0.14,0.435,0.125
0.36,0.435,0.125
0.16,0.445,0.125
0.34,0.445,0.125
0.18,0.455,0.125
0.32,0.455,0.125
0.22,0.465,0.125
0.28,0.465,0.125
0.19,0.035,0.135
0.31,0.035,0.135
0.16,0.045,0.135
0.34,0.045,0.135
0.14,0.055,0.135
0.36,0.055,0.135
0.13,0.065,0.135
0.37,0.065,0.135
0.11,0.075,0.135
0.39,0.075,0.135
0.1,0.085,0.135
0.4,0.085,0.135
0.09,0.095,0.135
0.41,0.095,0.135
0.08,0.105,0.135
0.42,0.105,0.135
0.07,0.115,0.135
0.43,0.115,0.135
0.07,0.125,0.135
0.43,0.125,0.135
0.06,0.135,0.135
0.44,0.135,0.135
0.05,0.145,0.135
0.45,0.145,0.135
0.05,0.155,0.135
0.45,0.155,0.135
0.04,0.165,0.135
0.46,0.165,0.135
0.04,0.175,0.135
0.46,0.175,0.135
0.04,0.185,0.135
0.46,0.185,0.135
0.03,0.195,0.135
0.47,0.195,0.135
0.03,0.205,0.135
0.47,0.205,0.135
0.03,0.215,0.135
0.47,0.215,0.135
0.03,0.225,0.135
0.47,0.225,0.135
0.03,0.235,0.135
0.47,0.235,0.135
0.03,0.245,0.135
0.47,0.245,0.135
0.03,0.255,0.135
0.47,0.255,0.135
0.03,0.265,0.135
0.47,0.265,0.135
0.03,0.275,0.135
0.47,0.275,0.135
0.03,0.285,0.135
0.47,0.285,0.135
0.03,0.295,0.135
0.47,0.295,0.135
0.03,0.305,0.135
0.47,0.305,0.135
0.04,0.315,0.135
0.46,0.315,0.135
0.04,0.325,0.135
0.46,0.325,0.135
0.04,0.335,0.135
0.46,0.335,0.135
0.05,0.345,0.135
0.45,0.345,0.135
0.05,0.355,0.135
0.45,0.355,0.135
0.06,0.365,0.135
0.44,0.365,0.135
0.07,0.375,0.135
0.43,0.375,0.135
0.07,0.385,0.135
0.43,0.385,0.135
0.08,0.395,0.135
0.42,0.395,0.135
0.09,0.405,0.135
0.41,0.405,0.135
0.1,0.415,0.135
0.4,0.415,0.135
0.11,0.425,0.135
0.39,0.425,0.135
0.13,0.435,0.135
0.37,0.435,0.135
0.14,0.445,0.135
0.36,0.445,0.135
0.16,0.455,0.135
0.34,0.455,0.135
0.19,0.465,0.135
0.31,0.465,0.135
0.22,0.025,0.145
0.28,0.025,0.145
0.18,0.035,0.145
0.32,0.035,0.145
0.15,0.045,0.145
0.35,0.045,0.145
0.13,0.055,0.145
0.37,0.055,0.145
0.12,0.065,0.145
0.38,0.065,0.145
0.11,0.075,0.145
0.39,0.075,0.145
0.09,0.085,0.145
0.41,0.085,0.145
0.08,0.095,0.145
0.42,0.095,0.145
0.08,0.105,0.145
0.42,0.105,0.145
0.07,0.115,0.145
0.43,0.115,0.145
0.06,0.125,0.145
0.44,0.125,0.145
0.05,0.135,0.145
0.45,0.135,0.145
0.05,0.145,0.145
0.45,0.145,0.145
0.04,0.155,0.145
0.46,0.155,0.145
0.04,0.165,0.145
0.46,0.165,0.145
0.04,0.175,0.145
0.46,0.175,0.145
0.03,0.185,0.145
0.47,0.185,0.145
0.03,0.195,0.145
0.47,0.195,0.145
0.03,0.205,0.145
0.47,0.205,0.145
0.03,0.215,0.145
0.47,0.215,0.145
0.02,0.225,0.145
0.48,0.225,0.145
0.02,0.235,0.145
0.48,0.235,0.145
0.02,0.245,0.145
0.48,0.245,0.145
0.02,0.255,0.145
0.48,0.255,0.145
0.02,0.265,0.145
0.48,0.265,0.145
0.02,0.275,0.145
0.48,0.275,0.145
0.03,0.285,0.145
0.47,0.285,0.145
0.03,0.295,0.145
0.47,0.295,0.145
0.03,0.305,0.145
0.47,0.305,0.145
0.03,0.315,0.145
0.47,0.315,0.145
0.04,0.325,0.145
0.46,0.325,0.145
0.04,0.335,0.145
0.46,0.335,0.145
0.04,0.345,0.145
0.46,0.345,0.145
0.05,0.355,0.145
0.45,0.355,0.145
0.05,0.365,0.145
0.45,0.365,0.145
0.06,0.375,0.145
0.44,0.375,0.145
0.07,0.385,0.145
0.43,0.385,0.145
0.08,0.395,0.145
0.42,0.395,0.145
0.08,0.405,0.145
0.42,0.405,0.145
0.09,0.415,0.145
0.41,0.415,0.145
0.11,0.425,0.145
0.39,0.425,0.145
0.12,0.435,0.145
0.38,0.435,0.145
0.13,0.445,0.145
0.37,0.445,0.145
0.15,0.455,0.145
0.35,0.455,0.145
0.18,0.465,0.145
0.32,0.465,0.145
0.22,0.475,0.145
0.28,0.475,0.145
0.2,0.025,0.155
0.3,0.025,0.155
0.16,0.035,0.155
0.34,0.035,0.155
0.14,0.045,0.155
0.36,0.045,0.155
0.13,0.055,0.155
0.37,0.055,0.155
0.11,0.065,0.155
0.39,0.065,0.155
0.1,0.075,0.155
0.4,0.075,0.155
0.09,0.085,0.155
0.41,0.085,0.155
0.08,0.095,0.155
0.42,0.095,0.155
0.07,0.105,0.155
0.43,0.105,0.155
0.06,0.115,0.155
0.44,0.115,0.155
0.06,0.125,0.155
0.44,0.125,0.155
0.05,0.135,0.155
0.45,0.135,0.155
0.04,0.145,0.155
0.46,0.145,0.155
0.04,0.155,0.155
0.46,0.155,0.155
0.03,0.165,0.155
0.47,0.165,0.155
0.03,0.175,0.155
0.47,0.175,0.155
0.03,0.185,0.155
0.47,0.185,0.155
0.03,0.195,0.155
0.47,0.195,0.155
0.02,0.205,0.155
0.48,0.205,0.155
0.02,0.215,0.155
0.48,0.215,0.155
0.02,0.225,0.155
0.48,0.225,0.155
0.02,0.235,0.155
0.48,0.235,0.155
0.02,0.245,0.155
0.48,0.245,0.155
0.02,0.255,0.155
0.48,0.255,0.155
0.02,0.265,0.155
0.48,0.265,0.155
0.02,0.275,0.155
0.48,0.275,0.155
0.02,0.285,0.155
0.48,0.285,0.155
0.02,0.295,0.155
0.48,0.295,0.155
0.03,0.305,0.155
0.47,0.305,0.155
0.03,0.315,0.155
0.47,0.315,0.155
0.03,0.325,0.155
0.47,0.325,0.155
0.03,0.335,0.155
0.47,0.335,0.155
0.04,0.345,0.155
0.46,0.345,0.155
0.04,0.355,0.155
0.46,0.355,0.155
0.05,0.365,0.155
0.45,0.365,0.155
0.06,0.375,0.155
0.44,0.375,0.155
0.06,0.385,0.155
0.44,0.385,0.155
0.07,0.395,0.155
0.43,0.395,0.155
0.08,0.405,0.155
0.42,0.405,0.155
0.09,0.415,0.155
0.41,0.415,0.155
0.1,0.425,0.155
0.4,0.425,0.155
0.11,0.435,0.155
0.39,0.435,0.155
0.13,0.445,0.155
0.37,0.445,0.155
0.14,0.455,0.155
0.36,0.455,0.155
0.16,0.465,0.155
0.34,0.465,0.155
0.2,0.475,0.155
0.3,0.475,0.155
0.24,0.015,0.165
0.26,0.015,0.165
0.18,0.025,0.165
0.32,0.025,0.165
0.15,0.035,0.165
0.35,0.035,0.165
0.13,0.045,0.165
0.37,0.045,0.165
0.12,0.055,0.165
0.38,0.055,0.165
0.1,0.065,0.165
0.4,0.065,0.165
0.09,0.075,0.165
0.41,0.075,0.165
0.08,0.085,0.165
0.42,0.085,0.165
0.07,0.095,0.165
0.43,0.095,0.165
0.06,0.105,0.165
0.44,0.105,0.165
0.06,0.115,0.165
0.44,0.115,0.165
0.05,0.125,0.165
0.45,0.125,0.165
0.04,0.135,0.165
0.46,0.135,0.165
0.04,0.145,0.165
0.46,0.145,0.165
0.03,0.155,0.165
0.47,0.155,0.165
0.03,0.165,0.165
0.47,0.165,0.165
0.03,0.175,0.165
0.47,0.175,0.165
0.02,0.185,0.165
0.48,0.185,0.165
0.02,0.195,0.165
0.48,0.195,0.165
0.02,0.205,0.165
0.48,0.205,0.165
0.02,0.215,0.165
0.48,0.215,0.165
0.02,0.225,0.165
0.48,0.225,0.165
0.02,0.235,0.165
0.48,0.235,0.165
0.01,0.245,0.165
0.49,0.245,0.165
0.01,0.255,0.165
0.49,0.255,0.165
0.02,0.265,0.165
0.48,0.265,0.165
0.02,0.275,0.165
0.48,0.275,0.165
0.02,0.285,0.165
0.48,0.285,0.165
0.02,0.295,0.165
0.48,0.295,0.165
0.02,0.305,0.165
0.48,0.305,0.165
0.02,0.315,0.165
0.48,0.315,0.165
0.03,0.325,0.165
0.47,0.325,0.165
0.03,0.335,0.165
0.47,0.335,0.165
0.03,0.345,0.165
0.47,0.345,0.165
0.04,0.355,0.165
0.46,0.355,0.165
0.04,0.365,0.165
0.46,0.365,0.165
0.05,0.375,0.165
0.45,0.375,0.165
